participant_id,t_sec,raw,low,high,norm,visual,x,hyst,dx,breath_state,inhale_event,bpm_window,opacity
20260309205534,21.082128763198853,1.0,0.0,127.0,0.007874015748031496,0.0063592095055187686,-0.0029537208654037417,0.01,-0.00021505659500946198,exhale,0,0.0,0.3
20260309205534,21.086076736450195,0.0,0.0,127.0,0.0,0.0054053280796909535,-0.00373580256993706,0.01,-0.0003568128723904261,exhale,0,0.0,0.3
20260309205534,21.09018325805664,0.0,0.0,127.0,0.0,0.0045945288677373105,-0.004418351828884471,0.01,-0.0004382469690296722,exhale,0,0.0,0.3
20260309205534,21.094348430633545,0.0,0.0,127.0,0.0,0.003905349537576714,-0.005013340948921493,0.01,-0.0004774325067815098,exhale,0,0.0,0.3
20260309205534,21.102532148361206,1.0,0.0,127.0,0.007874015748031496,0.004500649469144931,-0.004591147937541597,0.01,-0.0002525261272411582,exhale,0,0.0,0.3
20260309205534,21.10661768913269,1.0,0.0,127.0,0.007874015748031496,0.005006654410977916,-0.004218721048014833,0.01,-9.628787304917779e-05,exhale,0,0.0,0.3
20260309205534,21.11075520515442,0.0,0.0,127.0,0.0,0.004255656249331228,-0.004830250311231352,0.01,-0.00022509822059101295,exhale,0,0.0,0.3
20260309205534,21.118912935256958,0.0,0.0,127.0,0.0,0.003617307811931544,-0.005362807183916996,0.01,-0.00030196288361467076,exhale,0,0.0,0.3
20260309205534,21.123066425323486,0.0,0.0,127.0,0.0,0.0030747116401418123,-0.005825896297330196,0.01,-0.000342244441064303,exhale,0,0.0,0.3
20260309205534,21.127208948135376,0.0,0.0,127.0,0.0,0.00261350489412054,-0.006227881587256396,0.01,-0.00035717965327977723,exhale,0,0.0,0.3
20260309205534,21.131377696990967,1.0,0.0,127.0,0.007874015748031496,0.0034025815222071833,-0.005635965697848461,0.01,-0.00011990576760784926,exhale,0,0.0,0.3
20260309205534,21.139373302459717,2.0,0.0,127.0,0.015748031496062992,0.005254399018285554,-0.004174145085349204,0.01,0.0002755258274189273,exhale,0,0.0,0.3
20260309205534,21.14351749420166,1.0,0.0,127.0,0.007874015748031496,0.005647341527747446,-0.0038318279503086056,0.01,0.0002922236543243451,exhale,0,0.0,0.3
20260309205534,21.147591590881348,1.0,0.0,127.0,0.007874015748031496,0.0059813426607900535,-0.003529795970096873,0.01,0.000294675735796192,exhale,0,0.0,0.3
20260309205534,21.151686429977417,0.0,0.0,127.0,0.0,0.005084141261671545,-0.004203376370956383,0.01,5.261170163226657e-05,exhale,0,0.0,0.3
20260309205534,21.159880876541138,1.0,0.0,127.0,0.007874015748031496,0.005502622434625537,-0.0038504838638114356,0.01,0.00012768190301043673,exhale,0,0.0,0.3
20260309205534,21.16397261619568,1.0,0.0,127.0,0.007874015748031496,0.005858331431636431,-0.003539180894237033,0.01,0.00017358716965142824,exhale,0,0.0,0.3
20260309205534,21.168127298355103,0.0,0.0,127.0,0.0,0.004979581716890966,-0.004204637985856102,0.01,-3.617389566619618e-05,exhale,0,0.0,0.3
20260309205534,21.172118186950684,3.0,0.0,127.0,0.023622047244094488,0.007775951545971494,-0.0019643169915413653,0.01,0.0005329498268290371,exhale,0,0.0,0.3
20260309205534,21.180359601974487,0.0,0.0,127.0,0.0,0.00660955881407577,-0.0028219857796693395,0.01,0.0001852951730897843,exhale,0,0.0,0.3
20260309205534,21.18440055847168,0.0,0.0,127.0,0.0,0.005618124991964404,-0.003571267379086391,0.01,-4.8349020036924696e-05,exhale,0,0.0,0.3
20260309205534,21.18847131729126,2.0,0.0,127.0,0.015748031496062992,0.007137610967579192,-0.0023448806264785883,0.01,0.00027033492312425716,exhale,0,0.0,0.3
20260309205534,21.19666361808777,0.0,0.0,127.0,0.0,0.0060669693224423135,-0.0031499644181492313,0.01,1.4802444255321344e-06,exhale,0,0.0,0.3
20260309205534,21.20081090927124,0.0,0.0,127.0,0.0,0.005156923924075967,-0.0038530058074851556,0.01,-0.00017465016401483198,exhale,0,0.0,0.3
20260309205534,21.204856157302856,0.0,0.0,127.0,0.0,0.004383385335464572,-0.0044662770445032,0.01,-0.00028430543226563507,exhale,0,0.0,0.3
20260309205534,21.209028005599976,9.0,0.0,127.0,0.07086614173228346,0.014355798794987405,0.003460839749425147,0.01,0.0017685501242828607,exhale,0,0.0,0.3
20260309205534,21.21723437309265,0.0,0.0,127.0,0.0,0.012202428975739294,0.0019383293875045067,0.01,0.0009457850027319854,exhale,0,0.0,0.3
20260309205534,21.221298933029175,0.0,0.0,127.0,0.0,0.0103720646293784,0.000604056316974291,0.01,0.0003757704844164351,exhale,0,0.0,0.3
20260309205534,21.225443124771118,0.0,0.0,127.0,0.0,0.00881625493497164,-0.0005645956173721493,0.01,-1.0335120274283685e-05,exhale,0,0.0,0.3
20260309205534,21.229525089263916,0.0,0.0,127.0,0.0,0.007493816694725894,-0.0015875284937154708,0.01,-0.0002634845592915431,exhale,0,0.0,0.3
20260309205534,21.237682580947876,3.0,0.0,127.0,0.023622047244094488,0.009913051277131183,0.0003382164377994292,0.01,0.0002838228134100677,exhale,0,0.0,0.3
20260309205534,21.241786003112793,1.0,0.0,127.0,0.007874015748031496,0.00960719594776623,0.0001438808093412753,0.01,0.0001642832029430123,exhale,0,0.0,0.3
20260309205534,21.24588894844055,1.0,0.0,127.0,0.007874015748031496,0.00934721891780602,-2.636579542228748e-05,0.01,8.065075101636851e-05,exhale,0,0.0,0.3
20260309205534,21.249934911727905,1.0,0.0,127.0,0.007874015748031496,0.00912623844233984,-0.00017541790307601043,0.01,2.3225036348845648e-05,exhale,0,0.0,0.3
20260309205534,21.258180379867554,3.0,0.0,127.0,0.023622047244094488,0.011300609762603036,0.0015744922828341557,0.01,0.00045489632373917576,exhale,0,0.0,0.3
20260309205534,21.26227307319641,0.0,0.0,127.0,0.0,0.00960551829821258,0.00028529650530251596,0.01,1.8873298421471867e-05,exhale,0,0.0,0.3
20260309205534,21.266339778900146,5.0,0.0,127.0,0.03937007874015748,0.014070202364504314,0.003857092906167434,0.01,0.0009071040740323334,exhale,0,0.0,0.3
20260309205534,21.270402431488037,2.0,0.0,127.0,0.015748031496062992,0.014321876734238115,0.004161771138076172,0.01,0.0007564976135014345,exhale,0,0.0,0.3
20260309205534,21.278666734695435,1.0,0.0,127.0,0.007874015748031496,0.013354697586307123,0.0034858928549376562,0.01,0.00039840363934144694,exhale,0,0.0,0.3
20260309205534,21.282761573791504,2.0,0.0,127.0,0.015748031496062992,0.013713697672770503,0.00383215977482357,0.01,0.0003853694594775636,exhale,0,0.0,0.3
20260309205534,21.286823987960815,1.0,0.0,127.0,0.007874015748031496,0.012837745384059652,0.0031928943136958227,0.01,0.00012921072932623595,exhale,0,0.0,0.3
20260309205534,21.295069694519043,2.0,0.0,127.0,0.015748031496062992,0.013274288300860151,0.00357139521965911,0.01,0.0001915332734854988,exhale,0,0.0,0.3
20260309205534,21.29915475845337,1.0,0.0,127.0,0.007874015748031496,0.012464247417935852,0.002960510295473808,0.01,-9.071275932201386e-06,exhale,0,0.0,0.3
20260309205534,21.303203344345093,2.0,0.0,127.0,0.015748031496062992,0.012956815029654923,0.0033640006299948347,0.01,9.406912668110561e-05,exhale,0,0.0,0.3
20260309205534,21.307358741760254,0.0,0.0,127.0,0.0,0.011013292775206684,0.0018349634058935273,0.01,-0.00031170746101449767,exhale,0,0.0,0.3
20260309205534,21.31554651260376,1.0,0.0,127.0,0.007874015748031496,0.010542401221130406,0.0014351949147418473,0.01,-0.0003337227185487933,exhale,0,0.0,0.3
20260309205534,21.319605112075806,1.0,0.0,127.0,0.007874015748031496,0.010142143400165568,0.0010842965069405887,0.01,-0.0003380166408619096,exhale,0,0.0,0.3
20260309205534,21.323716402053833,1.0,0.0,127.0,0.007874015748031496,0.009801924252345457,0.0007763992831656442,0.01,-0.00033048678659016833,exhale,0,0.0,0.3
20260309205534,21.32777214050293,2.0,0.0,127.0,0.015748031496062992,0.010693840338903087,0.001446496114773363,0.01,-8.034088204069659e-05,exhale,0,0.0,0.3
20260309205534,21.33599066734314,2.0,0.0,127.0,0.015748031496062992,0.011451969012477073,0.0020323650028602185,0.01,8.621156049119146e-05,exhale,0,0.0,0.3
20260309205534,21.340115547180176,4.0,0.0,127.0,0.031496062992125984,0.01445858310942441,0.0044244473428972746,0.01,0.0006626792553776576,exhale,0,0.0,0.3
20260309205534,21.344192266464233,0.0,0.0,127.0,0.0,0.012289795643010748,0.0027556700501681387,0.01,7.981511835095925e-05,exhale,0,0.0,0.3
20260309205534,21.348284244537354,4.0,0.0,127.0,0.031496062992125984,0.015170735745378033,0.005053465171884248,0.01,0.0006343101191922468,exhale,0,0.0,0.3
20260309205534,21.356456756591797,3.0,0.0,127.0,0.023622047244094488,0.0164384324701855,0.006122225021040782,0.01,0.0007429225516833186,exhale,0,0.0,0.3
20260309205534,21.360575199127197,1.0,0.0,127.0,0.007874015748031496,0.0151537699618624,0.0051740428493197,0.01,0.00032014637083221833,exhale,0,0.0,0.3
20260309205534,21.364697694778442,1.0,0.0,127.0,0.007874015748031496,0.014061806829787764,0.004340710114051127,0.01,3.1776594307020604e-05,exhale,0,0.0,0.3
20260309205534,21.3727970123291,2.0,0.0,127.0,0.015748031496062992,0.014314740529729048,0.004548597025296497,0.01,7.580417354160794e-05,exhale,0,0.0,0.3
20260309205534,21.376968383789062,3.0,0.0,127.0,0.023622047244094488,0.015710836536883863,0.005668051126882725,0.01,0.00033671665555276293,exhale,0,0.0,0.3
20260309205534,21.381161212921143,2.0,0.0,127.0,0.015748031496062992,0.01571641578076073,0.005704686827240535,0.01,0.0002616964167540247,exhale,0,0.0,0.3
20260309205534,21.385124444961548,1.0,0.0,127.0,0.007874015748031496,0.014540055775851346,0.00479318475406253,0.01,-3.160320572898276e-05,exhale,0,0.0,0.3
20260309205534,21.393383264541626,2.0,0.0,127.0,0.015748031496062992,0.014721252133883093,0.004932355108250391,0.01,1.1090184250228068e-05,exhale,0,0.0,0.3
20260309205534,21.397417545318604,0.0,0.0,127.0,0.0,0.012513064313800629,0.003170938296682411,0.01,-0.00043203656470432384,exhale,0,0.0,0.3
20260309205534,21.401498556137085,2.0,0.0,127.0,0.015748031496062992,0.012998309391139983,0.0035070541341253973,0.01,-0.00023999846416749632,exhale,0,0.0,0.3
20260309205534,21.405572414398193,4.0,0.0,127.0,0.031496062992125984,0.015772972431287884,0.005679567889539923,0.01,0.00036312959072800906,exhale,0,0.0,0.3
20260309205534,21.41388463973999,2.0,0.0,127.0,0.015748031496062992,0.01576923129100415,0.005698098232417237,0.01,0.0002769797787653354,exhale,0,0.0,0.3
20260309205534,21.417868852615356,4.0,0.0,127.0,0.031496062992125984,0.018128256046172422,0.0075912195023310845,0.01,0.0006810151515524634,exhale,0,0.0,0.3
20260309205534,21.421947956085205,1.0,0.0,127.0,0.007874015748031496,0.016590120001451283,0.006423809313621369,0.01,0.00021890881648691874,exhale,0,0.0,0.3
20260309205534,21.42609739303589,1.0,0.0,127.0,0.007874015748031496,0.015282704363438315,0.00539777066679897,0.01,-9.23280493404108e-05,exhale,0,0.0,0.3
20260309205534,21.434316396713257,2.0,0.0,127.0,0.015748031496062992,0.015352503433332016,0.005436290045556158,0.01,-5.9616192316011145e-05,exhale,0,0.0,0.3
20260309205534,21.438385009765625,4.0,0.0,127.0,0.031496062992125984,0.01777403736715111,0.007347070800198538,0.01,0.0004329830444235868,exhale,0,0.0,0.3
20260309205534,21.442514181137085,3.0,0.0,127.0,0.023622047244094488,0.018651238848692617,0.008075584706168329,0.01,0.0005068657598101378,exhale,0,0.0,0.3
20260309205534,21.446606874465942,1.0,0.0,127.0,0.007874015748031496,0.017034655383593448,0.006828311170781852,0.01,6.833093601098418e-05,exhale,0,0.0,0.3
20260309205534,21.45475196838379,3.0,0.0,127.0,0.023622047244094488,0.018022764162668604,0.007612416437124908,0.01,0.000247274518594002,exhale,0,0.0,0.3
20260309205534,21.458874702453613,1.0,0.0,127.0,0.007874015748031496,0.016500451900473036,0.00641409659784269,0.01,-0.00011412407087505301,exhale,0,0.0,0.3
20260309205534,21.462976694107056,1.0,0.0,127.0,0.007874015748031496,0.015206486477606805,0.005360999288608476,0.01,-0.00034886738046484327,exhale,0,0.0,0.3
20260309205534,21.4711434841156,1.0,0.0,127.0,0.007874015748031496,0.014106615868170509,0.004435690685069833,0.01,-0.000492977686233293,exhale,0,0.0,0.3
20260309205534,21.475252866744995,1.0,0.0,127.0,0.007874015748031496,0.013171725850149656,0.0036228290574003546,0.01,-0.0005729486715923395,exhale,0,0.0,0.3
20260309205534,21.479416847229004,1.0,0.0,127.0,0.007874015748031496,0.012377069334831932,0.0029089137187785184,0.01,-0.0006081903383497137,exhale,0,0.0,0.3
20260309205534,21.483443021774292,0.0,0.0,127.0,0.0,0.010520508934607141,0.001341906619735012,0.01,-0.000847894528523162,exhale,0,0.0,0.3
20260309205534,21.49163794517517,4.0,0.0,127.0,0.031496062992125984,0.013666842043234968,0.0037296599811005183,0.01,-3.898255605099487e-05,exhale,0,0.0,0.3
20260309205534,21.49573016166687,4.0,0.0,127.0,0.031496062992125984,0.01634122518556862,0.0058181390283234945,0.01,0.000492882844767498,exhale,0,0.0,0.3
20260309205534,21.49980926513672,4.0,0.0,127.0,0.031496062992125984,0.018614450856552223,0.007643320398654939,0.01,0.0008259574761584846,exhale,0,0.0,0.3
20260309205534,21.503885746002197,1.0,0.0,127.0,0.007874015748031496,0.017003385590274114,0.006416390773333076,0.01,0.00031273570078839755,exhale,0,0.0,0.3
20260309205534,21.512156009674072,4.0,0.0,127.0,0.031496062992125984,0.019177287200551896,0.008158713799882136,0.01,0.0006701325322285632,exhale,0,0.0,0.3
20260309205534,21.516199588775635,0.0,0.0,127.0,0.0,0.01630069412046911,0.005918766692388722,0.01,-5.7387377701931144e-05,exhale,0,0.0,0.3
20260309205534,21.520268440246582,0.0,0.0,127.0,0.0,0.013855590002398744,0.003953917745052056,0.01,-0.0005342527701106147,exhale,0,0.0,0.3
20260309205534,21.524357557296753,3.0,0.0,127.0,0.023622047244094488,0.015320558588653105,0.005051596097061921,0.01,-0.00012626998958049473,exhale,0,0.0,0.3
20260309205534,21.532644748687744,0.0,0.0,127.0,0.0,0.013022474800355139,0.003189219863478641,0.01,-0.000560296550581191,exhale,0,0.0,0.3
20260309205534,21.536661624908447,2.0,0.0,127.0,0.015748031496062992,0.013431308304711316,0.003436924662064954,0.01,-0.00035829621328931506,exhale,0,0.0,0.3
20260309205534,21.540769577026367,1.0,0.0,127.0,0.007874015748031496,0.012597714421209343,0.0027115953485949296,0.01,-0.0004500544883344924,exhale,0,0.0,0.3
20260309205534,21.548993587493896,0.0,0.0,127.0,0.0,0.010708057258027941,0.00113471256419646,0.01,-0.0007317615623504867,exhale,0,0.0,0.3
20260309205534,21.55312466621399,1.0,0.0,127.0,0.007874015748031496,0.010282951031528475,0.0006934706509536034,0.01,-0.0006591316500735793,exhale,0,0.0,0.3
20260309205534,21.557185411453247,3.0,0.0,127.0,0.023622047244094488,0.012283815463413377,0.0021870181099575073,0.01,-0.0001209618728042084,exhale,0,0.0,0.3
20260309205534,21.561285734176636,1.0,0.0,127.0,0.007874015748031496,0.011622345506106095,0.00161314109356543,0.01,-0.00023419065870117564,exhale,0,0.0,0.3
20260309205534,21.569499731063843,1.0,0.0,127.0,0.007874015748031496,0.011060096042394905,0.0011096864933563873,0.01,-0.0003015066440781424,exhale,0,0.0,0.3
20260309205534,21.573530435562134,0.0,0.0,127.0,0.0,0.009401081636035669,-0.00027196164679762526,0.01,-0.0005715420180971099,exhale,0,0.0,0.3
20260309205534,21.577680826187134,0.0,0.0,127.0,0.0,0.007990919390630319,-0.001481569581328399,0.01,-0.0007310584972055258,exhale,0,0.0,0.3
20260309205534,21.581772804260254,1.0,0.0,127.0,0.007874015748031496,0.007973383844240494,-0.0015996558667397878,0.01,-0.0005778154442569916,exhale,0,0.0,0.3
20260309205534,21.589964151382446,0.0,0.0,127.0,0.0,0.006777376267604419,-0.0026422499050409174,0.01,-0.0006940100927680261,exhale,0,0.0,0.3
20260309205534,21.594027519226074,0.0,0.0,127.0,0.0,0.005760769827463756,-0.0035535598950343613,0.01,-0.0007483350670743806,exhale,0,0.0,0.3
20260309205534,21.598127365112305,1.0,0.0,127.0,0.007874015748031496,0.006077756715548917,-0.0034092133060206406,0.01,-0.0005251646530523553,exhale,0,0.0,0.3
20260309205534,21.602214574813843,1.0,0.0,127.0,0.007874015748031496,0.006347195570421304,-0.003280777904696615,0.01,-0.00036176463945826004,exhale,0,0.0,0.3
20260309205534,21.610468864440918,0.0,0.0,127.0,0.0,0.005395116234858108,-0.004106508880869439,0.01,-0.00047775622363690107,exhale,0,0.0,0.3
20260309205534,21.61449384689331,1.0,0.0,127.0,0.007874015748031496,0.005766951161834116,-0.003886897537962883,0.01,-0.00030341433200103675,exhale,0,0.0,0.3
20260309205534,21.618547677993774,2.0,0.0,127.0,0.015748031496062992,0.007264113211968447,-0.002752116227276162,0.01,5.613457867090265e-05,exhale,0,0.0,0.3
20260309205534,21.626739978790283,3.0,0.0,127.0,0.023622047244094488,0.009717803316787354,-0.000816692961587543,0.01,0.0005259567504253317,exhale,0,0.0,0.3
20260309205534,21.63091731071472,1.0,0.0,127.0,0.007874015748031496,0.009441235181473976,-0.001001861295003556,0.01,0.00034817547946499553,exhale,0,0.0,0.3
20260309205534,21.634994745254517,3.0,0.0,127.0,0.023622047244094488,0.011568356990867052,0.0007169213896643031,0.01,0.0006908272807657114,exhale,0,0.0,0.3
20260309205534,21.639142274856567,3.0,0.0,127.0,0.023622047244094488,0.013376410528851168,0.002221457355525683,0.01,0.0008942544520396285,exhale,0,0.0,0.3
20260309205534,21.647329092025757,5.0,0.0,127.0,0.03937007874015748,0.017275460760547114,0.005417811133450511,0.01,0.0014697792835109283,exhale,0,0.0,0.3
20260309205534,21.65136408805847,5.0,0.0,127.0,0.03937007874015748,0.020589653457488668,0.008213287814721422,0.01,0.001801203632950924,exhale,0,0.0,0.3
20260309205534,21.65547227859497,6.0,0.0,127.0,0.047244094488188976,0.024587819612093713,0.011596236704468358,0.01,0.0021966399471499273,inhale,1,3.0,0.384
20260309205534,21.65959405899048,6.0,0.0,127.0,0.047244094488188976,0.027986260843508002,0.014551389010308096,0.01,0.0023862680368223798,inhale,0,3.0,0.45120000000000005
20260309205534,21.667808294296265,5.0,0.0,127.0,0.03937007874015748,0.029693833528005423,0.016190032055580228,0.01,0.002199361788934818,inhale,0,3.0,0.5049600000000001
20260309205534,21.67182970046997,4.0,0.0,127.0,0.031496062992125984,0.029964167947623507,0.016674956406472194,0.01,0.001770752429424105,inhale,0,3.0,0.5479680000000001
20260309205534,21.676048040390015,7.0,0.0,127.0,0.05511811023622047,0.03373725929091305,0.0199100236352142,0.01,0.00213683112925358,inhale,0,3.0,0.5823744000000001
20260309205534,21.680079460144043,7.0,0.0,127.0,0.05511811023622047,0.03694438693270916,0.022730702486519573,0.01,0.0023077930597665284,inhale,0,3.0,0.60989952
20260309205534,21.68825912475586,6.0,0.0,127.0,0.047244094488188976,0.038489343066031134,0.02424669298691568,0.01,0.0021098424199239236,inhale,0,3.0,0.631919616
20260309205534,21.6923611164093,6.0,0.0,127.0,0.047244094488188976,0.039802555779354806,0.02555954625327037,0.01,0.0019105951315316146,inhale,0,3.0,0.6495356928
20260309205534,21.696427822113037,6.0,0.0,127.0,0.047244094488188976,0.040918786585679934,0.026693744845538568,0.01,0.0017164959967157607,inhale,0,3.0,0.66362855424
20260309205534,21.7005558013916,1.0,0.0,127.0,0.007874015748031496,0.03596207096003266,0.022970045484446477,0.01,0.0003564471572637979,inhale,0,3.0,0.674902843392
20260309205534,21.708824634552002,7.0,0.0,127.0,0.05511811023622047,0.03883547685146083,0.025336737178473342,0.01,0.0008590082914545646,inhale,0,3.0,0.6839222747136
20260309205534,21.71284508705139,4.0,0.0,127.0,0.031496062992125984,0.037734564772560604,0.024573337942511292,0.01,0.00045340640960041094,inhale,0,3.0,0.6911378197708801
20260309205534,21.716934204101562,8.0,0.0,127.0,0.06299212598425197,0.041523198954314305,0.027650791489997266,0.01,0.0011094181940718016,inhale,0,3.0,0.6969102558167041
20260309205534,21.725164890289307,6.0,0.0,127.0,0.047244094488188976,0.04238133328439551,0.02844850438065206,0.01,0.0010314918682175502,inhale,0,3.0,0.7015282046533633
20260309205534,21.72920274734497,5.0,0.0,127.0,0.03937007874015748,0.0419296451027598,0.028189755204766048,0.01,0.0007089316071916594,inhale,0,3.0,0.7052225637226907
20260309205534,21.733309507369995,0.0,0.0,127.0,0.0,0.03564019833734583,0.02324549317166259,0.01,-0.0007043668028821202,inhale,0,3.0,0.7081780509781526
20260309205534,21.737377643585205,0.0,0.0,127.0,0.0,0.030294168586743955,0.018902350039574207,0.01,-0.0016140608851836857,inhale,0,3.0,0.710542440782522
20260309205534,21.74565100669861,0.0,0.0,127.0,0.0,0.025750043298732362,0.015088152503093873,0.01,-0.002164095048007848,inhale,0,3.0,0.7124339526260177
20260309205534,21.749666213989258,2.0,0.0,127.0,0.015748031496062992,0.024249741528331956,0.013619703209279757,0.01,-0.0019901836094594148,inhale,0,3.0,0.7139471621008142
20260309205534,21.753777027130127,3.0,0.0,127.0,0.023622047244094488,0.024155587385696335,0.01326591466600551,0.01,-0.001581084842913123,inhale,0,3.0,0.7151577296806514
20260309205534,21.757882356643677,0.0,0.0,127.0,0.0,0.020532249277841884,0.010127705427770093,0.01,-0.0019703659417436964,inhale,0,3.0,0.7161261837445212
20260309205534,21.766075134277344,0.0,0.0,127.0,0.0,0.0174524118861656,0.0073738127955145,0.01,-0.0021662476143716703,inhale,0,3.0,0.716900946995617
20260309205534,21.7701575756073,1.0,0.0,127.0,0.007874015748031496,0.016015652465445486,0.0058982375993491525,0.01,-0.0019935795098200895,inhale,0,3.0,0.7175207575964937
20260309205534,21.774275064468384,1.0,0.0,127.0,0.007874015748031496,0.014794406957833387,0.0046026850150271675,0.01,-0.0018190727784455634,inhale,0,3.0,0.718016606077195
20260309205534,21.77842354774475,3.0,0.0,127.0,0.023622047244094488,0.01611855300077255,0.005345852521815743,0.01,-0.0011785127071370287,inhale,0,3.0,0.718413284861756
20260309205534,21.78657841682434,3.0,0.0,127.0,0.023622047244094488,0.01724407713727084,0.0059933624792467294,0.01,-0.000722007040995025,inhale,0,3.0,0.7187306278894049
20260309205534,21.790637731552124,3.0,0.0,127.0,0.023622047244094488,0.018200772653294388,0.006556726180485752,0.01,-0.00040066435543651313,inhale,0,3.0,0.718984502311524
20260309205534,21.794769763946533,0.0,0.0,127.0,0.0,0.01547065675530023,0.004225600960637468,0.01,-0.0008832795715394558,inhale,0,3.0,0.7191876018492193
20260309205534,21.80288338661194,3.0,0.0,127.0,0.023622047244094488,0.01669336532861937,0.005002404798506813,0.01,-0.0004682587191872557,inhale,0,3.0,0.7193500814793754
20260309205534,21.807067394256592,3.0,0.0,127.0,0.023622047244094488,0.01773266761594064,0.005679572796066108,0.01,-0.000181902040000618,inhale,0,3.0,0.7194800651835004
20260309205534,21.81124210357666,0.0,0.0,127.0,0.0,0.015072767473549542,0.0034486209101065052,0.01,-0.0006941645014903641,inhale,0,3.0,0.7195840521468003
20260309205534,21.815258264541626,2.0,0.0,127.0,0.015748031496062992,0.01517405707692656,0.003373445226844133,0.01,-0.0005394172969333662,inhale,0,3.0,0.7196672417174403
20260309205534,21.82348394393921,0.0,0.0,127.0,0.0,0.012897948515387576,0.0014252823708135708,0.01,-0.0008916036867076652,inhale,0,3.0,0.7197337933739523
20260309205534,21.8275465965271,0.0,0.0,127.0,0.0,0.01096325623807944,-0.00028138419534927753,0.01,-0.001095369406571461,inhale,0,3.0,0.7197870346991618
20260309205534,21.83159375190735,0.0,0.0,127.0,0.0,0.009318767802367523,-0.001775572610164259,0.01,-0.0011950741586323412,inhale,0,3.0,0.7198296277593295
20260309205534,21.835673570632935,1.0,0.0,127.0,0.007874015748031496,0.009102054994217118,-0.002142661162295197,0.01,-0.0009880777570069905,inhale,0,3.0,0.7198637022074637
20260309205534,21.84394860267639,1.0,0.0,127.0,0.007874015748031496,0.008917849107289275,-0.0024627983018436685,0.01,-0.0008210926026423608,inhale,0,3.0,0.719890961765971
20260309205534,21.847999811172485,1.0,0.0,127.0,0.007874015748031496,0.008761274103400607,-0.002741632702251204,0.01,-0.0006855280520836545,inhale,0,3.0,0.7199127694127768
20260309205534,21.852149486541748,0.0,0.0,127.0,0.0,0.007447082987890516,-0.003924292603941651,0.01,-0.0008098110144853526,inhale,0,3.0,0.7199302155302215
20260309205534,21.85615634918213,3.0,0.0,127.0,0.023622047244094488,0.00987332762632111,-0.0021370025973545623,0.01,-0.0001605357592172422,inhale,0,3.0,0.7199441724241773
20260309205534,21.864407062530518,3.0,0.0,127.0,0.023622047244094488,0.011935635568987118,-0.0005707692660284931,0.01,0.0002711565134185857,inhale,0,3.0,0.7199553379393419
20260309205534,21.86847972869873,0.0,0.0,127.0,0.0,0.01014529023363905,-0.002019505340504652,0.01,-0.0001588166335551004,inhale,0,3.0,0.7199642703514735
20260309205534,21.872599840164185,0.0,0.0,127.0,0.0,0.008623496698593193,-0.0032868069441116723,0.01,-0.00043593787606808045,inhale,0,3.0,0.7199714162811788
20260309205534,21.87668228149414,0.0,0.0,127.0,0.0,0.007329972193804214,-0.0043944841440635134,0.01,-0.0006038727070390206,inhale,0,3.0,0.719977133024943
